municipio_x,nome_mesorregiao,magreza_acentuada_pct,obesidade_pct,ano,nome_uf,codigo_municipio_seis_digitos
JUAZEIRO DO PIAUI,Centro-Norte Piauiense,1.44,10.58,2021,Piauí,220551
JULIO BORGES,Sudoeste Piauiense,6.67,3.17,2021,Piauí,220552
JUREMA,Sudoeste Piauiense,1.5,12.91,2021,Piauí,220553
LAGOA ALEGRE,Centro-Norte Piauiense,6.09,7.83,2021,Piauí,220555
LAGOA DE SAO FRANCISCO,Centro-Norte Piauiense,3.79,7.32,2021,Piauí,220557
LAGOA DO BARRO DO PIAUI,Sudeste Piauiense,4.26,12.41,2021,Piauí,220556
LAGOA DO PIAUI,Centro-Norte Piauiense,5.81,7.1,2021,Piauí,220558
LAGOA DO SITIO,Centro-Norte Piauiense,3.83,4.92,2021,Piauí,220559
LAGOINHA DO PIAUI,Centro-Norte Piauiense,2.94,1.96,2021,Piauí,220554
LANDRI SALES,Sudoeste Piauiense,1.54,5.25,2021,Piauí,220560
LUIS CORREIA,Norte Piauiense,3.21,12.25,2021,Piauí,220570
LUZILANDIA,Norte Piauiense,4.37,12.35,2021,Piauí,220580
MADEIRO,Norte Piauiense,4.26,9.37,2021,Piauí,220585
MANOEL EMIDIO,Sudoeste Piauiense,1.27,1.69,2021,Piauí,220590
MARCOLANDIA,Sudeste Piauiense,8.33,7.08,2021,Piauí,220595
MARCOS PARENTE,Sudoeste Piauiense,0.0,8.33,2021,Piauí,220600
MASSAPE DO PIAUI,Sudeste Piauiense,7.48,14.49,2021,Piauí,220605
MATIAS OLIMPIO,Norte Piauiense,1.85,5.19,2021,Piauí,220610
MIGUEL ALVES,Norte Piauiense,7.32,43.05,2021,Piauí,220620
MIGUEL LEAO,Centro-Norte Piauiense,0.0,7.81,2021,Piauí,220630
MILTON BRANDAO,Centro-Norte Piauiense,3.86,4.82,2021,Piauí,220635
MONSENHOR GIL,Centro-Norte Piauiense,3.67,6.79,2021,Piauí,220640
MONSENHOR HIPOLITO,Sudeste Piauiense,5.46,8.74,2021,Piauí,220650
MONTE ALEGRE DO PIAUI,Sudoeste Piauiense,7.18,9.04,2021,Piauí,220660
MORRO CABECA NO TEMPO,Sudoeste Piauiense,7.95,15.9,2021,Piauí,220665
MORRO DO CHAPEU DO PIAUI,Norte Piauiense,1.81,5.78,2021,Piauí,220667
MURICI DOS PORTELAS,Norte Piauiense,4.49,6.74,2021,Piauí,220669
NAZARE DO PIAUI,Sudoeste Piauiense,6.02,14.29,2021,Piauí,220670
NAZARIA,Centro-Norte Piauiense,4.81,4.39,2021,Piauí,220672
NOSSA SENHORA DE NAZARE,Centro-Norte Piauiense,3.28,9.43,2021,Piauí,220675
NOSSA SENHORA DOS REMEDIOS,Norte Piauiense,3.14,13.0,2021,Piauí,220680
NOVA SANTA RITA,Sudeste Piauiense,4.45,17.0,2021,Piauí,220795
NOVO ORIENTE DO PIAUI,Centro-Norte Piauiense,3.18,4.55,2021,Piauí,220690
NOVO SANTO ANTONIO,Centro-Norte Piauiense,5.56,8.73,2021,Piauí,220695
OEIRAS,Sudeste Piauiense,2.39,5.62,2021,Piauí,220700
OLHO D'AGUA DO PIAUI,Centro-Norte Piauiense,4.13,16.53,2021,Piauí,220710
PADRE MARCOS,Sudeste Piauiense,4.37,9.25,2021,Piauí,220720
PAES LANDIM,Sudeste Piauiense,2.24,11.66,2021,Piauí,220730
PAJEU DO PIAUI,Sudoeste Piauiense,8.0,6.0,2021,Piauí,220735
PALMEIRA DO PIAUI,Sudoeste Piauiense,1.75,7.02,2021,Piauí,220740
PALMEIRAIS,Centro-Norte Piauiense,7.23,7.66,2021,Piauí,220750
PAQUETA,Sudeste Piauiense,0.87,3.9,2021,Piauí,220755
PARNAGUA,Sudoeste Piauiense,8.26,6.52,2021,Piauí,220760
PARNAIBA,Norte Piauiense,8.09,12.08,2021,Piauí,220770
PASSAGEM FRANCA DO PIAUI,Centro-Norte Piauiense,7.96,12.94,2021,Piauí,220775
PATOS DO PIAUI,Sudeste Piauiense,1.58,9.09,2021,Piauí,220777
PAU D'ARCO DO PIAUI,Centro-Norte Piauiense,4.05,4.05,2021,Piauí,220779
PAULISTANA,Sudeste Piauiense,2.9,10.61,2021,Piauí,220780
PAVUSSU,Sudoeste Piauiense,0.88,6.58,2021,Piauí,220785
PEDRO II,Centro-Norte Piauiense,2.17,6.81,2021,Piauí,220790
PEDRO LAURENTINO,Sudeste Piauiense,2.0,22.67,2021,Piauí,220793
PICOS,Sudeste Piauiense,2.04,7.65,2021,Piauí,220800
PIMENTEIRAS,Centro-Norte Piauiense,1.54,5.38,2021,Piauí,220810
PIO IX,Sudeste Piauiense,3.39,7.59,2021,Piauí,220820
PIRACURUCA,Norte Piauiense,2.77,5.95,2021,Piauí,220830
PIRIPIRI,Norte Piauiense,4.33,12.23,2021,Piauí,220840
PORTO,Norte Piauiense,6.3,6.55,2021,Piauí,220850
PORTO ALEGRE DO PIAUI,Sudoeste Piauiense,0.0,7.69,2021,Piauí,220855
PRATA DO PIAUI,Centro-Norte Piauiense,3.94,3.45,2021,Piauí,220860
QUEIMADA NOVA,Sudeste Piauiense,2.65,11.41,2021,Piauí,220865
REDENCAO DO GURGUEIA,Sudoeste Piauiense,5.15,8.35,2021,Piauí,220870
REGENERACAO,Centro-Norte Piauiense,4.75,10.51,2021,Piauí,220880
RIACHO FRIO,Sudoeste Piauiense,11.22,6.83,2021,Piauí,220885
RIBEIRA DO PIAUI,Sudeste Piauiense,1.04,29.69,2021,Piauí,220887
RIBEIRO GONCALVES,Sudoeste Piauiense,3.1,10.0,2021,Piauí,220890
RIO GRANDE DO PIAUI,Sudoeste Piauiense,1.36,12.93,2021,Piauí,220900
SANTA CRUZ DO PIAUI,Sudeste Piauiense,2.37,7.51,2021,Piauí,220910
SANTA CRUZ DOS MILAGRES,Centro-Norte Piauiense,0.0,6.25,2021,Piauí,220915
SANTA FILOMENA,Sudoeste Piauiense,8.55,10.78,2021,Piauí,220920
SANTA LUZ,Sudoeste Piauiense,2.52,1.89,2021,Piauí,220930
SANTA ROSA DO PIAUI,Sudeste Piauiense,3.55,3.55,2021,Piauí,220937
SANTANA DO PIAUI,Sudeste Piauiense,1.3,4.55,2021,Piauí,220935
SANTO ANTONIO DE LISBOA,Sudeste Piauiense,2.99,3.53,2021,Piauí,220940
SANTO ANTONIO DOS MILAGRES,Centro-Norte Piauiense,11.76,15.29,2021,Piauí,220945
SANTO INACIO DO PIAUI,Sudeste Piauiense,5.98,9.4,2021,Piauí,220950
SAO BRAZ DO PIAUI,Sudoeste Piauiense,2.92,10.95,2021,Piauí,220955
SAO FELIX DO PIAUI,Centro-Norte Piauiense,2.33,10.85,2021,Piauí,220960
SAO FRANCISCO DE ASSIS DO PIAUI,Sudeste Piauiense,3.66,10.18,2021,Piauí,220965
SAO FRANCISCO DO PIAUI,Sudoeste Piauiense,4.6,4.6,2021,Piauí,220970
SAO GONCALO DO GURGUEIA,Sudoeste Piauiense,5.15,15.46,2021,Piauí,220975
SAO GONCALO DO PIAUI,Centro-Norte Piauiense,1.09,6.52,2021,Piauí,220980
SAO JOAO DA CANABRAVA,Sudeste Piauiense,18.12,0.67,2021,Piauí,220985
SAO JOAO DA FRONTEIRA,Norte Piauiense,2.97,5.08,2021,Piauí,220987
SAO JOAO DA SERRA,Centro-Norte Piauiense,5.09,4.56,2021,Piauí,220990
SAO JOAO DA VARJOTA,Sudeste Piauiense,4.78,6.96,2021,Piauí,220995
SAO JOAO DO ARRAIAL,Norte Piauiense,2.33,5.1,2021,Piauí,220997
SAO JOAO DO PIAUI,Sudeste Piauiense,2.66,4.27,2021,Piauí,221000
SAO JOSE DO DIVINO,Norte Piauiense,0.7,7.39,2021,Piauí,221005
SAO JOSE DO PEIXE,Sudoeste Piauiense,1.97,6.9,2021,Piauí,221010
SAO JOSE DO PIAUI,Sudeste Piauiense,7.41,8.33,2021,Piauí,221020
SAO JULIAO,Sudeste Piauiense,5.51,8.27,2021,Piauí,221030
SAO LOURENCO DO PIAUI,Sudoeste Piauiense,4.43,16.75,2021,Piauí,221035
SAO LUIS DO PIAUI,Sudeste Piauiense,1.87,10.28,2021,Piauí,221037
SAO MIGUEL DA BAIXA GRANDE,Centro-Norte Piauiense,0.0,6.9,2021,Piauí,221038
SAO MIGUEL DO FIDALGO,Sudoeste Piauiense,1.66,3.31,2021,Piauí,221039
SAO MIGUEL DO TAPUIO,Centro-Norte Piauiense,5.04,5.67,2021,Piauí,221040
SAO PEDRO DO PIAUI,Centro-Norte Piauiense,5.4,7.92,2021,Piauí,221050
SAO RAIMUNDO NONATO,Sudoeste Piauiense,3.37,8.34,2021,Piauí,221060
SEBASTIAO BARROS,Sudoeste Piauiense,0.0,28.57,2021,Piauí,221062
SEBASTIAO LEAL,Sudoeste Piauiense,7.49,7.49,2021,Piauí,221063
SIGEFREDO PACHECO,Centro-Norte Piauiense,3.56,10.68,2021,Piauí,221065
SIMOES,Sudeste Piauiense,1.62,2.02,2021,Piauí,221070
SIMPLICIO MENDES,Sudeste Piauiense,5.39,9.93,2021,Piauí,221080
SOCORRO DO PIAUI,Sudeste Piauiense,3.42,10.27,2021,Piauí,221090
SUSSUAPARA,Sudeste Piauiense,5.73,11.01,2021,Piauí,221093
TAMBORIL DO PIAUI,Sudoeste Piauiense,2.78,11.67,2021,Piauí,221095
TANQUE DO PIAUI,Sudeste Piauiense,5.63,8.45,2021,Piauí,221097
TERESINA,Centro-Norte Piauiense,1.81,4.88,2021,Piauí,221100
UNIAO,Centro-Norte Piauiense,4.37,9.6,2021,Piauí,221110
URUCUI,Sudoeste Piauiense,5.03,5.78,2021,Piauí,221120
VALENCA DO PIAUI,Centro-Norte Piauiense,3.4,6.12,2021,Piauí,221130
VARZEA BRANCA,Sudoeste Piauiense,3.9,10.13,2021,Piauí,221135
VARZEA GRANDE,Centro-Norte Piauiense,4.13,6.61,2021,Piauí,221140
VERA MENDES,Sudeste Piauiense,4.9,11.27,2021,Piauí,221150
VILA NOVA DO PIAUI,Sudeste Piauiense,3.6,8.63,2021,Piauí,221160
WALL FERRAZ,Sudeste Piauiense,4.39,6.14,2021,Piauí,221170
ACARI,Central Potiguar,0.88,5.92,2021,Rio Grande do Norte,240010
ACU,Oeste Potiguar,1.44,5.94,2021,Rio Grande do Norte,240020
AFONSO BEZERRA,Central Potiguar,3.46,14.98,2021,Rio Grande do Norte,240030
AGUA NOVA,Oeste Potiguar,3.74,7.48,2021,Rio Grande do Norte,240040
ALEXANDRIA,Oeste Potiguar,2.0,6.0,2021,Rio Grande do Norte,240050
ALMINO AFONSO,Oeste Potiguar,6.41,20.51,2021,Rio Grande do Norte,240060
ALTO DO RODRIGUES,Oeste Potiguar,0.64,5.75,2021,Rio Grande do Norte,240070
ANGICOS,Central Potiguar,3.21,11.37,2021,Rio Grande do Norte,240080
ANTONIO MARTINS,Oeste Potiguar,7.25,9.42,2021,Rio Grande do Norte,240090
APODI,Oeste Potiguar,5.38,13.75,2021,Rio Grande do Norte,240100
AREIA BRANCA,Oeste Potiguar,8.62,8.21,2021,Rio Grande do Norte,240110
ARES,Leste Potiguar,4.83,11.33,2021,Rio Grande do Norte,240120
AUGUSTO SEVERO,Oeste Potiguar,3.76,22.25,2021,Rio Grande do Norte,240130
BAIA FORMOSA,Leste Potiguar,3.28,9.85,2021,Rio Grande do Norte,240140
BARAUNA,Oeste Potiguar,2.59,9.93,2021,Rio Grande do Norte,240145
BARCELONA,Agreste Potiguar,6.64,5.21,2021,Rio Grande do Norte,240150
BENTO FERNANDES,Agreste Potiguar,2.82,8.47,2021,Rio Grande do Norte,240160
BODO,Central Potiguar,3.55,10.64,2021,Rio Grande do Norte,240165
BOM JESUS,Agreste Potiguar,3.02,9.5,2021,Rio Grande do Norte,240170
BREJINHO,Agreste Potiguar,1.21,8.01,2021,Rio Grande do Norte,240180
CAICARA DO NORTE,Central Potiguar,2.68,9.4,2021,Rio Grande do Norte,240185
CAICARA DO RIO DO VENTO,Central Potiguar,1.08,10.43,2021,Rio Grande do Norte,240190
CAICO,Central Potiguar,3.08,7.73,2021,Rio Grande do Norte,240200
CAMPO REDONDO,Agreste Potiguar,3.36,10.29,2021,Rio Grande do Norte,240210
CANGUARETAMA,Leste Potiguar,3.35,11.55,2021,Rio Grande do Norte,240220
CARAUBAS,Oeste Potiguar,3.71,11.12,2021,Rio Grande do Norte,240230
CARNAUBA DOS DANTAS,Central Potiguar,0.38,2.63,2021,Rio Grande do Norte,240240
CARNAUBAIS,Oeste Potiguar,10.85,16.61,2021,Rio Grande do Norte,240250
CEARA-MIRIM,Leste Potiguar,9.27,9.09,2021,Rio Grande do Norte,240260
CERRO CORA,Central Potiguar,1.81,6.46,2021,Rio Grande do Norte,240270
CORONEL EZEQUIEL,Agreste Potiguar,10.18,5.99,2021,Rio Grande do Norte,240280
CORONEL JOAO PESSOA,Oeste Potiguar,3.14,9.95,2021,Rio Grande do Norte,240290
CRUZETA,Central Potiguar,4.06,7.11,2021,Rio Grande do Norte,240300
CURRAIS NOVOS,Central Potiguar,2.37,10.24,2021,Rio Grande do Norte,240310
DOUTOR SEVERIANO,Oeste Potiguar,2.52,9.32,2021,Rio Grande do Norte,240320
ENCANTO,Oeste Potiguar,2.38,13.1,2021,Rio Grande do Norte,240330
EQUADOR,Central Potiguar,1.47,7.35,2021,Rio Grande do Norte,240340
ESPIRITO SANTO,Leste Potiguar,1.87,9.81,2021,Rio Grande do Norte,240350
EXTREMOZ,Leste Potiguar,3.19,11.86,2021,Rio Grande do Norte,240360
FELIPE GUERRA,Oeste Potiguar,7.03,9.73,2021,Rio Grande do Norte,240370
FERNANDO PEDROZA,Central Potiguar,7.63,5.08,2021,Rio Grande do Norte,240375
FLORANIA,Central Potiguar,2.19,11.84,2021,Rio Grande do Norte,240380
FRANCISCO DANTAS,Oeste Potiguar,2.7,11.71,2021,Rio Grande do Norte,240390
FRUTUOSO GOMES,Oeste Potiguar,1.69,19.07,2021,Rio Grande do Norte,240400
GALINHOS,Central Potiguar,1.26,8.18,2021,Rio Grande do Norte,240410
GOIANINHA,Leste Potiguar,5.08,13.95,2021,Rio Grande do Norte,240420
GOVERNADOR DIX-SEPT ROSADO,Oeste Potiguar,3.46,14.7,2021,Rio Grande do Norte,240430
GROSSOS,Oeste Potiguar,7.56,13.37,2021,Rio Grande do Norte,240440
GUAMARE,Central Potiguar,2.48,6.76,2021,Rio Grande do Norte,240450
IELMO MARINHO,Agreste Potiguar,2.93,12.68,2021,Rio Grande do Norte,240460
IPANGUACU,Oeste Potiguar,2.25,10.11,2021,Rio Grande do Norte,240470
